,name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,drafted,position_Center,position_Forward,position_Guard
29630,Cam Ward,74,155,Guard,141,7,18.6,2.0,4.7,0.419,1.0,2.0,0.488,1.0,2.7,0.419,1.1,1.8,0.652,1.9,0.4,0.0,6.0,0.2,1.5,1.7,0.9,0,0,0,1
29631,Carrington Ward,74,180,Guard,49,6,13.9,1.2,3.2,0.376,0.8,1.8,0.466,0.4,1.4,0.376,1.0,1.3,0.75,0.8,0.5,0.1,3.8,0.2,1.2,1.4,1.0,0,0,0,1
29632,Cedrick Ward,78,200,Forward,33,1,6.9,0.4,1.0,0.375,0.4,1.0,0.375,0.0,0.0,0.375,0.3,0.4,0.643,0.2,0.1,0.1,1.0,0.5,0.5,0.9,0.4,0,0,1,0
29633,Daniel Ward,79,225,Forward,10,0,5.1,0.5,1.1,0.455,0.5,1.1,0.455,0.0,0.0,0.455,0.5,0.7,0.7140000000000001,0.0,0.0,0.2,1.5,0.3,1.0,1.3,0.3,0,0,1,0
29634,Demetrius Ward,75,212,Guard,130,65,22.5,2.5,6.8,0.363,1.4,3.5,0.4,1.1,3.3,0.363,1.9,2.6,0.725,1.8,0.9,0.0,7.9,1.1,2.3,3.4,1.6,0,0,0,1
29635,J.C. Ward,78,235,Forward,76,8,13.9,0.7,1.5,0.478,0.6,1.2,0.489,0.1,0.3,0.478,0.5,0.8,0.563,0.3,0.2,0.1,2.0,0.9,1.6,2.5,0.5,0,0,1,0
29636,Jamal Ward,78,210,Forward,14,2,8.6,1.1,3.7,0.308,0.3,1.3,0.222,0.9,2.4,0.308,0.2,0.2,1.0,0.2,0.2,0.3,3.4,0.6,1.5,2.1,0.6,0,0,1,0
29638,Karrington Ward,79,186,Forward,72,69,30.3,4.3,9.9,0.429,2.8,5.8,0.488,1.4,4.1,0.429,2.6,3.8,0.672,0.7,1.4,1.0,12.5,1.5,5.0,6.4,0.9,0,0,1,0
29639,Kenith Ward,78,230,Forward,102,23,10.5,0.4,1.0,0.41,0.4,1.0,0.41,0.0,0.0,0.41,0.3,0.6,0.429,0.2,0.2,0.2,1.1,0.6,0.9,1.5,0.4,0,0,1,0
29640,Mathias Ward,79,236,Forward,118,56,18.8,2.9,5.6,0.524,2.7,4.9,0.536,0.3,0.6,0.524,1.8,2.2,0.7909999999999999,0.4,0.3,0.2,7.9,1.0,1.7,2.7,1.0,0,0,1,0
29641,Nick Ward,81,245,Forward,104,80,19.8,4.9,8.0,0.605,4.8,8.0,0.603,0.0,0.0,0.605,3.3,5.3,0.629,0.5,0.3,1.4,13.1,2.4,4.2,6.6,1.8,0,0,1,0
29642,Philip Ward,79,210,Forward,77,9,16.2,1.6,3.1,0.515,1.6,3.1,0.517,0.0,0.0,0.515,1.1,1.9,0.5579999999999999,0.6,0.4,0.6,4.3,1.0,1.8,2.8,1.0,0,0,1,0
29643,Phillip Ward,79,235,Forward,13,6,11.2,1.4,3.0,0.462,1.4,3.0,0.462,0.0,0.0,0.462,0.1,0.3,0.25,0.3,0.1,0.2,2.8,0.9,1.0,1.9,0.6,0,0,1,0
29645,Tyson Ward,78,190,Guard,96,55,25.1,3.7,7.8,0.469,2.8,5.1,0.539,0.9,2.7,0.469,1.9,2.6,0.7440000000000001,2.0,0.8,0.2,10.1,1.2,4.0,5.1,1.9,0,0,0,1
29646,Varez Ward,74,208,Guard,62,20,20.8,1.9,5.3,0.362,1.5,3.6,0.43,0.4,1.7,0.362,2.2,3.4,0.653,2.6,0.7,0.2,6.4,0.7,2.0,2.6,2.0,0,0,0,1
29647,Aldrynn Wardell,79,209,Forward,109,40,14.7,2.1,4.6,0.46,2.1,4.6,0.462,0.0,0.0,0.46,1.0,1.6,0.59,0.5,0.5,0.4,5.2,1.6,2.0,3.6,1.3,0,0,1,0
29648,Brandon Wardlow,73,185,Guard,63,15,19.4,1.3,3.5,0.369,0.9,2.3,0.4,0.4,1.2,0.369,0.5,1.0,0.517,1.7,1.0,0.1,3.5,0.2,1.6,1.8,1.6,0,0,0,1
29649,Evan Wardlow,76,180,Forward,56,6,10.9,0.6,1.4,0.388,0.4,1.1,0.403,0.1,0.3,0.388,0.3,0.4,0.708,0.8,0.3,0.1,1.5,0.2,0.9,1.1,0.5,0,0,1,0
29651,Wes Wardrop,75,185,Guard,110,74,27.3,2.6,7.2,0.3670000000000001,1.3,3.2,0.41,1.3,3.9,0.3670000000000001,1.7,2.2,0.775,2.7,0.9,0.2,8.3,0.2,1.5,1.7,1.8,0,0,0,1
29652,Aaron Ware,77,202,Guard,121,50,18.5,1.8,4.6,0.403,1.8,4.3,0.415,0.1,0.3,0.403,1.6,2.1,0.7440000000000001,0.8,0.4,0.1,5.3,1.1,1.9,3.0,1.1,0,0,0,1
29653,Brandon Ware,71,160,Guard,38,8,12.4,0.7,2.2,0.306,0.6,1.6,0.35,0.1,0.7,0.306,0.4,0.5,0.8,1.2,0.4,0.0,1.9,0.2,0.6,0.8,1.3,0,0,0,1
29654,Casper Ware,70,175,Guard,131,128,33.0,4.5,11.1,0.402,2.8,6.5,0.44,1.6,4.7,0.402,3.5,4.4,0.784,4.2,1.6,0.1,14.1,0.5,2.1,2.5,2.8,1,0,0,1
29655,Darius Ware,75,195,Guard,10,0,1.7,0.1,0.3,0.333,0.1,0.3,0.333,0.0,0.0,0.333,0.3,0.4,0.75,0.0,0.1,0.0,0.5,0.1,0.0,0.1,0.3,0,0,0,1
29656,De'Torrion Ware,76,200,Guard,23,0,6.9,1.7,4.0,0.419,0.6,1.1,0.5379999999999999,1.1,2.9,0.419,0.8,1.0,0.826,0.3,0.3,0.1,5.3,0.3,1.0,1.4,0.6,0,0,0,1
29657,Dustin Ware,71,172,Guard,128,101,29.9,2.4,6.3,0.379,0.9,2.1,0.412,1.5,4.2,0.379,1.6,2.0,0.804,3.1,0.9,0.0,7.9,0.2,1.9,2.2,1.5,0,0,0,1
29658,Gary Ware,81,245,Forward,53,22,16.5,2.4,4.4,0.545,2.4,4.4,0.545,0.0,0.0,0.545,0.8,1.6,0.542,0.5,0.4,1.0,5.7,1.2,1.9,3.1,1.2,0,0,1,0
29659,Gavin Ware,81,260,Forward,125,112,26.6,4.3,7.5,0.564,4.3,7.5,0.565,0.0,0.0,0.564,2.4,3.5,0.685,0.4,0.7,0.8,10.9,2.3,4.8,7.1,1.5,0,0,1,0
29660,Hunter Ware,74,170,Guard,123,49,20.7,2.3,5.8,0.403,1.5,3.4,0.447,0.8,2.3,0.403,0.8,1.1,0.7390000000000001,1.2,0.9,0.1,6.3,0.5,1.9,2.3,1.3,0,0,0,1
29661,Kenny Ware,77,170,Forward,61,9,16.2,1.7,4.7,0.35700000000000004,1.0,2.4,0.416,0.7,2.2,0.35700000000000004,0.5,0.8,0.5710000000000001,0.6,0.6,0.1,4.5,1.1,2.2,3.4,0.9,0,0,1,0
29662,Kevin Ware,74,170,Guard,131,48,21.7,2.2,5.1,0.426,1.8,4.0,0.454,0.4,1.2,0.426,1.5,2.0,0.715,1.7,1.1,0.3,6.2,0.4,1.9,2.3,1.5,0,0,0,1
29663,Marcus Ware,80,215,Forward,118,54,19.8,2.5,5.9,0.42,2.5,5.9,0.422,0.0,0.0,0.42,2.2,3.6,0.621,0.6,0.7,0.2,7.2,1.7,2.8,4.5,1.6,0,0,1,0
29664,Chris Warfield,75,190,Guard,52,20,16.8,0.8,3.3,0.237,0.7,2.6,0.263,0.1,0.7,0.237,1.1,1.5,0.7140000000000001,1.2,0.5,0.0,2.7,0.2,1.3,1.5,1.5,0,0,0,1
29665,Tyler Warford,73,170,Guard,14,1,2.1,0.2,0.6,0.333,0.1,0.3,0.5,0.1,0.4,0.333,0.0,0.1,0.0,0.2,0.1,0.1,0.5,0.1,0.3,0.4,0.1,0,0,0,1
29666,Trent Wargel,67,160,Guard,19,0,1.7,0.2,0.5,0.3,0.0,0.3,0.0,0.2,0.3,0.3,0.1,0.1,0.5,0.2,0.1,0.0,0.5,0.1,0.1,0.1,0.1,0,0,0,1
29667,Jacob Warnell,75,195,Guard,10,0,1.5,0.1,0.3,0.333,0.1,0.2,0.5,0.0,0.1,0.333,0.2,0.2,1.0,0.0,0.0,0.0,0.4,0.1,0.3,0.4,0.2,0,0,0,1
29668,Angelo Warner,74,195,Guard,130,97,27.7,3.8,8.5,0.442,2.5,4.9,0.509,1.3,3.6,0.442,3.2,4.0,0.802,2.3,1.6,0.1,12.0,1.3,3.1,4.4,2.1,0,0,0,1
29669,Brett Warner,81,235,Center,65,27,14.8,1.4,3.3,0.4320000000000001,1.3,2.7,0.466,0.1,0.5,0.4320000000000001,1.1,1.5,0.727,0.7,0.4,0.3,4.1,1.4,2.2,3.6,1.6,0,1,0,0
29670,Calvin Warner,79,230,Forward,52,48,29.8,6.0,12.2,0.494,5.6,10.7,0.522,0.5,1.5,0.494,2.6,3.8,0.675,1.3,1.0,1.6,15.1,2.8,5.3,8.0,3.1,0,0,1,0
29673,Kamron Warner,75,170,Guard,91,6,9.1,1.2,2.9,0.416,0.4,0.8,0.5489999999999999,0.8,2.1,0.416,0.2,0.4,0.594,0.4,0.2,0.0,3.4,0.2,0.8,1.0,0.5,0,0,0,1
29675,Raymond Warner,80,250,Forward,44,18,13.4,1.4,3.0,0.455,1.4,3.0,0.455,0.0,0.0,0.455,0.6,0.9,0.6579999999999999,0.5,0.2,0.2,3.3,0.9,1.3,2.1,0.9,0,0,1,0
29676,Scott Warner,83,220,Center,5,0,1.4,0.2,0.4,0.5,0.2,0.4,0.5,0.0,0.0,0.5,0.2,0.4,0.5,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0,1,0,0
29677,Stephen Warner,80,225,Forward,28,1,18.7,2.1,4.4,0.488,2.1,4.4,0.4920000000000001,0.0,0.0,0.488,0.6,1.3,0.459,0.6,0.3,0.1,4.9,1.3,2.4,3.6,1.3,0,0,1,0
29678,Tim Warner,74,165,Guard,15,0,2.1,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.5,0.625,0.0,0.1,0.0,0.3,0.1,0.1,0.2,0.1,0,0,0,1
29679,Jameel Warney,80,255,Forward,135,131,30.7,6.5,11.0,0.596,6.5,11.0,0.596,0.0,0.0,0.596,2.7,4.6,0.5920000000000001,1.6,0.8,2.0,15.8,3.5,5.9,9.4,1.4,0,0,1,0
29680,Amir Warnock,81,245,Center,31,18,14.2,2.0,4.0,0.496,2.0,4.0,0.496,0.0,0.0,0.496,0.5,1.2,0.417,0.2,0.2,0.5,4.4,1.7,3.1,4.9,1.2,0,1,0,0
29681,Adam Warren,75,190,Guard,21,1,4.9,0.5,1.4,0.3670000000000001,0.5,1.1,0.435,0.0,0.3,0.3670000000000001,0.3,0.7,0.467,0.4,0.0,0.0,1.4,0.0,0.2,0.2,0.9,0,0,0,1
29682,Andrew Warren,78,210,Guard,130,95,28.2,4.0,9.4,0.419,2.2,5.1,0.433,1.7,4.3,0.419,2.8,3.4,0.8440000000000001,1.4,1.1,0.2,12.5,0.9,2.9,3.7,1.4,0,0,0,1
29685,Brian Warren,69,160,Guard,33,32,29.9,5.3,13.4,0.397,3.8,8.2,0.456,1.6,5.2,0.397,3.1,3.9,0.805,3.6,1.2,0.1,15.4,0.5,2.2,2.6,2.2,0,0,0,1
29687,Chris Warren,70,168,Guard,115,113,33.1,5.5,13.6,0.406,2.6,5.8,0.452,2.9,7.8,0.406,3.6,4.2,0.86,3.9,1.1,0.1,17.6,0.2,1.8,2.0,2.4,0,0,0,1
29688,Chris Warren,77,195,Forward,58,14,17.5,2.1,5.3,0.395,1.3,3.1,0.416,0.8,2.3,0.395,1.2,1.5,0.775,1.1,0.5,0.2,6.2,0.9,1.4,2.3,1.2,0,0,1,0
29690,Daymon Warren,81,223,Center,24,0,7.3,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,0.333,0.0,0.2,0.0,0.2,0.2,0.2,0.7,0.6,1.4,2.0,0.4,0,1,0,0
29691,Elijah Warren,77,235,Forward,59,58,28.7,4.0,9.1,0.446,2.3,4.3,0.527,1.7,4.7,0.446,1.6,2.2,0.752,1.7,0.9,0.2,11.5,1.6,2.8,4.4,1.5,0,0,1,0
29692,Herbert Warren,75,185,Guard,59,4,11.5,1.5,3.3,0.447,1.4,3.1,0.47,0.1,0.3,0.447,0.8,1.5,0.562,0.5,0.5,0.1,3.9,0.7,1.2,1.9,0.9,0,0,0,1
29693,Jamarco Warren,71,165,Guard,121,112,32.4,5.5,13.5,0.404,2.7,5.9,0.45,2.8,7.6,0.404,2.6,3.2,0.795,2.8,1.3,0.0,16.3,0.5,2.2,2.8,2.7,0,0,0,1
29694,Jamual Warren,74,195,Guard,56,51,30.6,2.7,7.2,0.38,2.4,5.4,0.442,0.4,1.8,0.38,1.1,1.8,0.598,3.6,1.7,0.1,6.9,0.9,3.3,4.2,2.2,0,0,0,1
29695,Josh Warren,80,255,Center,105,35,17.3,1.8,3.8,0.466,1.8,3.8,0.47,0.0,0.1,0.466,0.7,1.0,0.6859999999999999,0.6,0.4,0.4,4.2,1.0,2.4,3.4,0.9,0,1,0,0
29696,Josh Warren,81,220,Center,64,16,12.9,1.0,1.9,0.516,1.0,1.9,0.521,0.0,0.0,0.516,0.3,0.7,0.5,0.2,0.3,0.5,2.3,1.6,2.3,3.8,0.4,0,1,0,0
29697,Josh Warren,80,223,Forward,88,36,19.8,2.6,5.1,0.504,2.3,4.4,0.535,0.3,0.8,0.504,1.1,1.7,0.669,1.9,0.3,0.5,6.6,1.0,2.7,3.7,1.8,0,0,1,0
29698,Joshu'a Warren,80,245,Forward,10,5,9.3,0.7,1.7,0.412,0.7,1.7,0.412,0.0,0.0,0.412,0.4,0.8,0.5,0.0,0.4,0.4,1.8,1.1,0.5,1.6,1.2,0,0,1,0
29699,London Warren,72,187,Guard,137,76,19.0,1.4,3.2,0.426,1.3,3.1,0.43,0.0,0.1,0.426,1.1,1.9,0.57,3.3,1.3,0.2,3.9,0.5,2.2,2.7,2.1,0,0,0,1
29700,Micheal Warren,76,180,Guard,86,59,28.4,3.5,7.7,0.453,2.4,4.8,0.4920000000000001,1.1,2.9,0.453,2.6,3.3,0.802,1.9,1.2,0.3,10.7,0.8,3.6,4.3,1.7,0,0,0,1
29701,Robbie Warren,80,225,Center,45,24,18.8,2.9,4.9,0.588,2.9,4.9,0.591,0.0,0.0,0.588,1.0,1.9,0.547,0.3,0.4,0.8,6.8,1.1,1.7,2.7,1.2,0,1,0,0
29702,Storm Warren,79,230,Forward,123,69,18.9,3.1,6.3,0.489,3.1,6.2,0.491,0.0,0.0,0.489,1.4,2.1,0.636,0.4,0.9,1.0,7.5,2.0,2.9,5.0,1.0,0,0,1,0
29703,T.J. Warren,80,233,Forward,70,49,31.2,7.5,13.6,0.555,6.9,11.5,0.598,0.6,2.0,0.555,2.8,4.3,0.654,1.0,1.5,0.5,18.5,2.7,3.0,5.7,1.7,1,0,1,0
29704,Trey Warren,80,235,Forward,46,20,14.6,2.0,4.0,0.489,2.0,4.0,0.4920000000000001,0.0,0.1,0.489,1.2,2.1,0.6,0.1,0.1,0.2,5.2,1.5,2.1,3.6,1.5,0,0,1,0
29705,Willie Warren,76,199,Guard,57,53,31.7,4.9,10.6,0.459,3.2,5.8,0.55,1.7,4.9,0.459,3.8,4.8,0.7879999999999999,3.5,1.1,0.1,15.2,0.6,2.1,2.6,2.8,1,0,0,1
29706,Carson Warren-Newsome,77,185,Guard,39,5,18.5,2.3,6.1,0.38,1.5,3.1,0.479,0.8,3.0,0.38,1.5,1.8,0.8170000000000001,1.2,0.7,0.1,6.9,0.4,2.1,2.5,1.0,0,0,0,1
29707,Hakim Warrick,81,219,Forward,135,119,31.0,5.7,10.6,0.536,5.6,10.3,0.544,0.1,0.3,0.536,3.9,5.9,0.659,1.5,1.0,0.9,15.4,2.9,4.7,7.6,2.3,1,0,1,0
29708,Shaun Warrick,72,150,Guard,15,0,6.7,0.3,1.1,0.235,0.1,0.5,0.25,0.1,0.6,0.235,0.1,0.3,0.5,0.3,0.2,0.0,0.8,0.3,0.5,0.9,0.5,0,0,0,1
29709,David Warsaw,75,185,Guard,7,2,17.3,2.1,6.0,0.35700000000000004,1.6,4.1,0.379,0.6,1.9,0.35700000000000004,1.6,2.0,0.7859999999999999,0.7,0.6,0.1,6.4,1.6,2.0,3.6,1.9,0,0,0,1
29710,Chris Warzynski,81,245,Center,55,20,18.5,2.7,5.1,0.525,2.6,4.9,0.541,0.1,0.3,0.525,1.0,1.4,0.7090000000000001,0.6,0.5,0.4,6.5,1.8,2.7,4.5,1.4,0,1,0,0
29711,Kevin Warzynski,80,245,Forward,124,68,24.0,3.9,8.2,0.481,3.6,7.1,0.502,0.3,1.0,0.481,2.5,3.2,0.769,1.0,1.0,0.3,10.7,1.5,3.1,4.6,1.6,0,0,1,0
29712,Jake Wasco,80,235,Forward,53,23,14.6,1.1,2.5,0.45,1.1,2.5,0.454,0.0,0.0,0.45,0.4,0.8,0.512,0.4,0.2,0.1,2.6,1.2,1.5,2.7,0.6,0,0,1,0
29713,Andre Wash,81,225,Center,18,0,7.9,0.3,1.3,0.217,0.3,1.3,0.217,0.0,0.0,0.217,0.6,1.1,0.5,0.1,0.2,0.1,1.1,0.6,0.9,1.5,0.6,0,1,0,0
29716,Chris Washburn,80,240,Forward,122,53,16.8,1.7,3.9,0.447,1.7,3.8,0.452,0.0,0.1,0.447,1.4,2.7,0.524,1.0,0.9,0.7,4.9,1.2,2.3,3.5,1.3,0,0,1,0
29717,Jason Washburn,82,242,Center,123,70,22.4,3.6,6.3,0.565,3.6,6.3,0.5670000000000001,0.0,0.1,0.565,1.5,1.9,0.792,0.5,0.4,1.3,8.7,1.5,3.5,5.0,1.2,0,1,0,0
29718,Julian Washburn,80,210,Forward,130,126,34.2,4.6,10.5,0.435,3.6,7.8,0.468,0.9,2.7,0.435,1.7,2.5,0.6990000000000001,2.1,0.9,0.4,11.7,0.8,3.0,3.8,1.6,0,0,1,0
29720,Aaron Washington,72,165,Guard,24,11,15.1,1.0,2.4,0.414,1.0,2.2,0.462,0.0,0.3,0.414,0.2,0.3,0.5710000000000001,1.3,0.6,0.0,2.2,0.3,1.0,1.3,0.9,0,0,0,1
29722,Andre Washington,84,240,Center,100,34,12.4,1.3,2.4,0.529,1.3,2.4,0.531,0.0,0.0,0.529,0.9,1.7,0.52,0.3,0.2,1.5,3.4,1.2,2.0,3.2,0.7,0,1,0,0
29723,Andre Washington,80,195,Forward,52,22,14.9,1.3,2.4,0.561,1.3,2.3,0.5660000000000001,0.0,0.0,0.561,0.8,1.3,0.565,0.3,0.2,0.2,3.4,1.8,2.1,3.9,0.8,0,0,1,0
29724,Andrew Washington,75,210,Guard,44,30,29.5,4.3,9.7,0.446,3.8,7.8,0.484,0.6,1.9,0.446,3.8,5.3,0.7190000000000001,2.1,1.6,0.2,13.0,1.5,2.6,4.0,2.6,0,0,0,1
29725,Anthony Washington,81,245,Center,92,39,14.9,2.4,4.9,0.503,2.4,4.9,0.503,0.0,0.0,0.503,1.4,2.4,0.561,0.6,0.3,0.6,6.3,1.7,1.8,3.4,1.6,0,1,0,0
29726,Bennie Washington,69,165,Guard,30,12,18.8,1.3,3.7,0.348,0.6,1.7,0.365,0.7,2.0,0.348,0.6,1.0,0.655,1.1,0.7,0.0,3.9,0.2,0.9,1.1,1.7,0,0,0,1
29727,Brock Washington,76,185,Guard,7,0,1.0,0.1,0.7,0.2,0.1,0.4,0.333,0.0,0.3,0.2,0.1,0.1,1.0,0.0,0.0,0.0,0.4,0.0,0.3,0.3,0.0,0,0,0,1
29728,Bryce Washington,78,255,Forward,136,106,28.4,3.8,6.8,0.563,3.8,6.6,0.574,0.0,0.2,0.563,2.0,3.2,0.637,1.8,1.0,0.6,9.7,3.0,5.1,8.1,1.7,0,0,1,0
29729,Bryce Washington,76,180,Guard,30,22,20.8,2.4,5.8,0.411,0.7,1.6,0.447,1.7,4.3,0.411,1.0,1.2,0.8290000000000001,0.6,0.4,0.2,7.5,0.7,2.3,3.0,1.0,0,0,0,1
29730,C.J. Washington,79,230,Forward,61,0,11.7,0.9,1.8,0.486,0.9,1.8,0.486,0.0,0.0,0.486,0.5,0.9,0.635,0.1,0.4,0.5,2.2,1.1,2.1,3.2,0.3,0,0,1,0
29731,C.J. Washington,80,219,Forward,62,38,22.0,3.7,8.4,0.4370000000000001,3.0,6.2,0.484,0.7,2.3,0.4370000000000001,1.5,2.4,0.623,0.5,0.7,0.5,9.6,2.2,3.0,5.2,1.3,0,0,1,0
29732,C.J. Washington,75,200,Guard,7,0,9.4,0.3,2.4,0.118,0.3,1.9,0.154,0.0,0.6,0.118,0.4,0.9,0.5,1.3,0.3,0.0,1.0,0.1,0.9,1.0,1.7,0,0,0,1
29733,Coletrane Washington,76,170,Guard,24,0,11.3,0.7,2.3,0.29100000000000004,0.2,0.4,0.4,0.5,1.9,0.29100000000000004,0.1,0.2,0.75,0.1,0.1,0.0,2.0,0.2,0.3,0.4,0.3,0,0,0,1
29734,Curtis Washington,82,230,Forward,71,52,19.2,2.5,4.0,0.614,2.5,4.0,0.614,0.0,0.0,0.614,1.1,1.6,0.698,0.2,0.3,1.7,6.1,1.7,3.1,4.8,0.7,0,0,1,0
29735,Darius Washington,74,195,Guard,73,73,31.0,4.7,10.7,0.442,3.5,7.4,0.473,1.3,3.4,0.442,3.7,4.9,0.754,3.5,1.5,0.1,14.4,1.0,2.3,3.2,3.4,1,0,0,1
29737,De'Avion Washington,75,205,Guard,28,0,14.6,0.9,2.5,0.35700000000000004,0.4,1.0,0.429,0.5,1.5,0.35700000000000004,0.3,0.6,0.5,0.6,0.6,0.2,2.5,0.6,1.7,2.3,0.7,0,0,0,1
29738,Deron Washington,79,202,Forward,128,125,29.3,3.9,8.4,0.467,3.6,7.1,0.498,0.4,1.3,0.467,2.8,4.5,0.616,1.5,1.2,0.9,11.0,1.9,3.5,5.4,1.7,0,0,1,0
29739,Desmond Washington,74,183,Guard,116,114,33.5,4.4,11.4,0.389,2.3,5.4,0.4320000000000001,2.1,6.0,0.389,2.8,3.3,0.846,1.1,1.2,0.1,13.8,0.4,2.6,3.0,1.7,0,0,0,1
29740,DeVaughn Washington,80,225,Forward,130,61,21.2,2.9,5.9,0.498,2.9,5.9,0.499,0.0,0.0,0.498,2.3,3.5,0.649,0.6,0.8,0.4,8.2,1.5,2.7,4.2,1.6,0,0,1,0
29742,Drew Washington,74,175,Guard,93,55,22.8,1.6,4.3,0.361,1.0,2.6,0.384,0.5,1.7,0.361,0.7,1.1,0.637,1.6,0.8,0.1,4.4,0.4,1.5,1.8,1.0,0,0,0,1
29743,Eric Washington,79,231,Forward,8,0,12.4,0.5,2.5,0.2,0.5,2.0,0.25,0.0,0.5,0.2,0.3,0.3,1.0,0.4,0.3,0.0,1.3,1.0,0.6,1.6,1.1,0,0,1,0
29744,Eric Washington,70,178,Guard,115,94,30.4,3.4,7.8,0.436,2.6,5.3,0.485,0.8,2.5,0.436,3.3,4.1,0.81,4.9,1.3,0.0,10.9,0.7,2.5,3.1,3.0,0,0,0,1
29746,Evan Washington,76,200,Guard,124,112,32.0,2.7,6.0,0.456,2.4,5.0,0.477,0.4,1.0,0.456,2.0,3.3,0.603,2.6,0.9,0.4,7.8,0.8,3.6,4.4,2.0,0,0,0,1
29747,Fred Washington,77,215,Forward,126,73,19.6,1.7,3.4,0.496,1.7,3.2,0.51,0.0,0.1,0.496,1.5,2.5,0.605,1.9,0.7,0.3,4.9,1.3,1.9,3.2,1.5,0,0,1,0
29748,Gibran Washington,72,205,Guard,83,28,19.6,1.3,3.8,0.35600000000000004,0.7,1.7,0.434,0.6,2.0,0.35600000000000004,0.7,1.0,0.7290000000000001,2.0,1.3,0.2,4.0,0.6,1.5,2.1,1.4,0,0,0,1
29749,Greg Washington,82,215,Forward,123,76,22.2,2.3,5.0,0.459,2.3,5.0,0.46,0.0,0.0,0.459,0.8,1.3,0.639,0.6,0.7,2.2,5.4,1.9,3.2,5.1,0.9,0,0,1,0
29750,Harold Washington,73,175,Guard,64,62,33.4,5.2,11.8,0.442,3.9,8.4,0.462,1.3,3.4,0.442,3.5,4.5,0.772,2.5,1.0,0.0,15.3,1.0,2.4,3.4,3.0,0,0,0,1
29751,Howard Washington,75,180,Guard,21,0,5.7,0.2,0.9,0.278,0.1,0.2,0.6,0.1,0.6,0.278,0.3,0.5,0.7,0.5,0.3,0.0,0.9,0.0,0.9,0.9,0.3,0,0,0,1
29752,Immanuel Washington,75,190,Guard,54,27,13.4,0.9,1.7,0.5479999999999999,0.9,1.5,0.59,0.0,0.2,0.5479999999999999,0.4,0.8,0.5329999999999999,0.5,0.8,0.1,2.4,1.0,0.9,1.9,0.5,0,0,0,1
29753,Isaiah Washington,75,160,Guard,78,31,19.5,1.4,4.6,0.302,0.6,1.7,0.34600000000000003,0.8,2.9,0.302,1.0,1.5,0.6809999999999999,0.9,0.5,0.2,4.6,0.5,1.6,2.2,1.1,0,0,0,1
29754,Isaiah Washington,73,195,Guard,60,4,18.2,2.5,7.1,0.34700000000000003,2.0,4.9,0.399,0.5,2.2,0.34700000000000003,1.2,1.6,0.747,2.6,0.6,0.1,6.6,0.5,1.7,2.1,1.4,0,0,0,1
29755,J.C. Washington,78,220,Forward,27,4,16.9,1.2,2.7,0.446,1.1,2.7,0.431,0.1,0.1,0.446,0.3,0.7,0.421,0.4,0.4,0.4,2.8,1.3,1.7,3.1,0.7,0,0,1,0
29756,Jabbar Washington,75,180,Guard,29,1,6.0,0.5,1.5,0.341,0.3,0.9,0.385,0.2,0.6,0.341,0.2,0.6,0.438,0.6,0.2,0.1,1.4,0.1,0.6,0.7,0.3,0,0,0,1
29758,James Washington,72,170,Guard,101,76,31.9,3.3,8.1,0.404,1.5,3.6,0.417,1.8,4.5,0.404,3.4,4.2,0.7979999999999999,3.1,1.2,0.0,11.7,0.5,2.0,2.5,2.3,0,0,0,1
29759,James Washington,73,160,Guard,72,38,19.6,1.7,4.7,0.358,1.1,2.4,0.443,0.6,2.3,0.358,0.6,0.9,0.672,0.8,0.6,0.1,4.6,0.2,1.5,1.6,1.1,0,0,0,1
29760,JC Washington,79,240,Forward,9,8,17.4,2.2,4.4,0.5,2.2,4.3,0.513,0.0,0.1,0.5,0.2,0.6,0.4,1.2,0.3,0.7,4.7,1.2,3.1,4.3,1.4,0,0,1,0
29761,Jeremy Washington,79,230,Forward,55,46,24.6,2.5,6.0,0.417,2.5,5.5,0.446,0.1,0.5,0.417,1.3,1.6,0.775,1.9,0.7,0.5,6.3,1.6,2.8,4.4,1.1,0,0,1,0
29762,Jermaine Washington,71,165,Guard,13,0,3.7,0.3,0.6,0.5,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.8,1.0,0.2,0.1,0.0,1.5,0.0,0.3,0.3,0.2,0,0,0,1
29763,Jermaine Washington,77,205,Forward,65,22,19.5,2.2,4.1,0.532,2.2,3.9,0.556,0.0,0.2,0.532,1.0,1.6,0.617,1.1,0.7,0.7,5.4,2.1,2.4,4.5,1.3,0,0,1,0
29764,Jerron Washington,76,190,Guard,22,3,5.7,0.2,1.0,0.217,0.2,1.0,0.238,0.0,0.1,0.217,0.2,0.5,0.5,0.1,0.2,0.0,0.7,0.0,0.7,0.8,0.3,0,0,0,1
29765,Jordan Washington,80,235,Forward,66,49,20.3,6.1,11.3,0.535,6.0,11.3,0.537,0.0,0.1,0.535,4.1,6.3,0.647,0.5,0.7,0.5,16.2,2.7,4.3,7.0,2.2,0,0,1,0
